TRAIN,gs://optik-vcm/optikic/80-2020-03-19T11:58:25.819Z.jpg,kurum_ogrenci_no,0.3717085,0.4657236,0.47703612,0.4657236,0.47703612,0.63656145,0.3717085,0.63656145
TRAIN,gs://optik-vcm/optikic/80-2020-03-19T11:58:25.819Z.jpg,sayisal,0.5652174,0.04570185,0.65217394,0.04570185,0.65217394,0.41131666,0.5652174,0.41131666
TRAIN,gs://optik-vcm/optikic/80-2020-03-19T11:58:25.819Z.jpg,bilgiler_elle,0.33680344,0.7094668,0.48009798,0.7094668,0.48009798,0.90750813,0.33680344,0.90750813
TRAIN,gs://optik-vcm/optikic/80-2020-03-19T11:58:25.819Z.jpg,kenarcizgi,0.92590326,0.035908595,0.9589712,0.035908595,0.9589712,0.9020675,0.92590326,0.9020675
TRAIN,gs://optik-vcm/optikic/80-2020-03-19T11:58:25.819Z.jpg,sayisal,0.09308022,0.05984766,0.19473362,0.05984766,0.19473362,0.42763874,0.09308022,0.42763874
TRAIN,gs://optik-vcm/optikic/80-2020-03-19T11:58:25.819Z.jpg,sozel,0.65156156,0.04134929,0.8230251,0.04134929,0.8230251,0.41240478,0.65156156,0.41240478
TRAIN,gs://optik-vcm/optikic/80-2020-03-19T11:58:25.819Z.jpg,kenarcizgi,0.4776485,0.052230686,0.4978567,0.052230686,0.4978567,0.91294885,0.4776485,0.91294885
TRAIN,gs://optik-vcm/optikic/80-2020-03-19T11:58:25.819Z.jpg,kitapcik_cinsiyet,0.3759951,0.6430903,0.47887325,0.6430903,0.47887325,0.69967353,0.3759951,0.69967353
TRAIN,gs://optik-vcm/optikic/80-2020-03-19T11:58:25.819Z.jpg,soyadi_adi,0.114513166,0.46898803,0.3049602,0.46898803,0.3049602,0.9162133,0.114513166,0.9162133
TRAIN,gs://optik-vcm/optikic/80-2020-03-19T11:58:25.819Z.jpg,tc,0.3839559,0.2796518,0.475199,0.2796518,0.475199,0.4570185,0.3839559,0.4570185
TRAIN,gs://optik-vcm/optikic/80-2020-03-19T11:58:25.819Z.jpg,bilgiler_elle,0.77587265,0.68552774,0.92284137,0.68552774,0.92284137,0.8944505,0.77587265,0.8944505
TRAIN,gs://optik-vcm/optikic/80-2020-03-19T11:58:25.819Z.jpg,soyadi_adi,0.5633803,0.44940153,0.74647886,0.44940153,0.74647886,0.8966268,0.5633803,0.8966268
TRAIN,gs://optik-vcm/optikic/80-2020-03-19T11:58:25.819Z.jpg,kitapcik_cinsiyet,0.8199633,0.62676823,0.9252909,0.62676823,0.9252909,0.68008703,0.8199633,0.68008703
TRAIN,gs://optik-vcm/optikic/80-2020-03-19T11:58:25.819Z.jpg,cevaplar,0.5670545,0.040261153,0.82547456,0.040261153,0.82547456,0.4461371,0.5670545,0.4461371
TRAIN,gs://optik-vcm/optikic/80-2020-03-19T11:58:25.819Z.jpg,sinif_sube,0.29944888,0.5059848,0.33680344,0.5059848,0.33680344,0.9096844,0.29944888,0.9096844
TRAIN,gs://optik-vcm/optikic/80-2020-03-19T11:58:25.819Z.jpg,tc,0.8346601,0.25571272,0.9326393,0.25571272,0.9326393,0.43960828,0.8346601,0.43960828
TRAIN,gs://optik-vcm/optikic/80-2020-03-19T11:58:25.819Z.jpg,cevaplar,0.09430496,0.056583244,0.36558482,0.056583244,0.36558482,0.46028292,0.09430496,0.46028292
TRAIN,gs://optik-vcm/optikic/80-2020-03-19T11:58:25.819Z.jpg,sinif_sube,0.7446418,0.48966268,0.77709734,0.48966268,0.77709734,0.8922742,0.7446418,0.8922742
TRAIN,gs://optik-vcm/optikic/80-2020-03-19T11:58:25.819Z.jpg,kurum_ogrenci_no,0.8193509,0.43960828,0.9283527,0.43960828,0.9283527,0.6213275,0.8193509,0.6213275
TRAIN,gs://optik-vcm/optikic/80-2020-03-19T11:58:25.819Z.jpg,sozel,0.18860991,0.055495102,0.36436006,0.055495102,0.36436006,0.4265506,0.18860991,0.4265506
